State,County,County FIPS,Agency Name,Agency ORI9
 AL,BALDWIN ,003,AL FORESTRY COMM LAW ENFOR SECT MONTGOMERY,AL0031000
 AL,BARBOUR ,005,AL MENTAL HLTH BUREAU OF SPECIAL INVESTIGATIONS,AL0030500
 AL,BIBB ,007,AL PUBLIC SERVICE COMM ENFORCEMT DIV MONTGOMERY,AL0030800
 AL,BLOUNT ,009,ALABAMA ALCOHOLIC BEVERAGE CONTROL BOARD,AL0030400
 AL,BULLOCK ,011,ALABAMA CAPITOL POLICE DEPARTMENT,AL0031300
 AL,BUTLER ,013,ALABAMA DEPARTMENT OF CONSERVATION - MARINE POLICE,AL0030300
 AL,CALHOUN ,015,ALABAMA STATE UNIVERSITY POLICE,AL0030600
 AL,CHAMBERS ,017,AUBURN UNIVERSITY-MONTGOMERY POLICE DEPARTMENT,AL0030700
 AL,CHEROKEE ,019,FAULKNER UNIVERSITY,AL003FA00
 AL,CHILTON ,021,HOUSING AUTHORITY INVESTIGATIVE UNIT MONTGOMERY,AL0031900
 AL,CHOCTAW ,023,MONTGOMERY COUNTY SHERIFF'S OFFICE,AL0030000
 AL,CLARKE ,025,MONTGOMERY POLICE DEPARTMENT,AL0030100
 AL,CLAY ,027,ST FIRE MARSHALS OFF MONTGOMERY,AL0031400
 AL,CLAY ,027,TRENHOLM CAMPUS POLICE DEPARTMENT,AL0032200
 AL,AUTAUGA ,001,ST TROOPERS HDQ MONTGOMERY,ALAST0000
 AL,AUTAUGA ,001,CALHOUN COMMUNITY COLLEGE - DECATUR POLICE DEPARTM,AL0521100
 AL,BALDWIN ,003,DECATUR POLICE DEPARTMENT,AL0520100
 AL,BARBOUR ,005,FALKVILLE POLICE DEPARTMENT,AL0520400
 AL,BIBB ,007,FLINT PD DECATUR,AL0520500
 AL,BLOUNT ,009,HARTSELLE POLICE DEPARTMENT,AL0520200
 AL,BULLOCK ,011,MORGAN COUNTY SHERIFF'S OFFICE,AL0520000
 AL,BUTLER ,013,PRICEVILLE POLICE DEPARTMENT,AL0520900
 AL,CALHOUN ,015,SOMERVILLE POLICE DEPARTMENT,AL0520600
 AL,CHAMBERS ,017,TRINITY POLICE DEPARTMENT,AL0520700
 AL,AUTAUGA ,001,MARION POLICE DEPARTMENT,AL0530100
 AL,BALDWIN ,003,PERRY COUNTY SHERIFF'S OFFICE,AL0530000
 AL,BARBOUR ,005,UNIONTOWN POLICE DEPARTMENT,AL0530200
 AL,AUTAUGA ,001,24TH JUDIC CRT DRUG VIOL CRIME TASK FRC DA OFF,AL0540700
 AL,BALDWIN ,003,ALICEVILLE POLICE DEPARTMENT,AL0540100
 AL,BARBOUR ,005,CARROLLTON POLICE DEPARTMENT,AL0540400
 AL,BIBB ,007,GORDO POLICE DEPARTMENT,AL0540200
 AL,BLOUNT ,009,PICKENS COUNTY SHERIFF'S OFFICE,AL0540000
 AL,BULLOCK ,011,PICKENSVILLE POLICE DEPARTMENT,AL0540500
 AL,BUTLER ,013,REFORM POLICE DEPARTMENT,AL0540300
 AL,AUTAUGA ,001,BRUNDIDGE POLICE DEPARTMENT,AL0550200
 AL,BALDWIN ,003,PIKE COUNTY SHERIFF'S OFFICE,AL0550000
 AL,BARBOUR ,005,TROY POLICE DEPARTMENT,AL0550100
 AL,BIBB ,007,TROY UNIVERSITY POLICE DEPARTMENT,AL0550300
 AL,AUTAUGA ,001,RANDOLPH COUNTY SHERIFF'S OFFICE,AL0560000
 AL,BALDWIN ,003,ROANOKE POLICE DEPARTMENT,AL0560100
 AL,BARBOUR ,005,WADLEY POLICE DEPARTMENT,AL0560200
 AL,BIBB ,007,WEDOWEE POLICE DEPARTMENT,AL0560300
 AL,AUTAUGA ,001,5TH JUD CIRCUIT NRCTS UN,AL0560500
 AL,AUTAUGA ,001,HURTSBORO PD,AL0570200
 AL,BALDWIN ,003,PHENIX CITY POLICE DEPARTMENT,AL0570100
 AL,BARBOUR ,005,RUSSELL COUNTY SHERIFF'S OFFICE,AL0570000
 AL,AUTAUGA ,001,ALABASTER POLICE DEPARTMENT,AL0590400
 AL,BALDWIN ,003,CALERA POLICE DEPARTMENT,AL0590100
 AL,BARBOUR ,005,COLUMBIANA POLICE DEPARTMENT,AL0590200
 AL,BIBB ,007,HARPERSVILLE POLICE DEPARTMENT,AL0590900
 AL,BLOUNT ,009,HELENA POLICE DEPARTMENT,AL0590700
 AL,BULLOCK ,011,MONTEVALLO POLICE DEPARTMENT,AL0590300
 AL,BUTLER ,013,PELHAM POLICE DEPARTMENT,AL0590600
 AL,CALHOUN ,015,SHELBY COUNTY SHERIFF'S OFFICE,AL0590000
 AL,CHAMBERS ,017,UNIVERSITY OF MONTEVALLO POLICE DEPARTMENT,AL0591100
 AL,CHEROKEE ,019,VINCENT POLICE DEPARTMENT,AL0590500
 AL,CHILTON ,021,WILSONVILLE PD,AL0591000
 AL,CHOCTAW ,023,WILTON POLICE DEPARTMENT,AL0590800
 AL,AUTAUGA ,001,ARGO POLICE DEPARTMENT,AL0581200
 AL,BALDWIN ,003,ASHVILLE POLICE DEPARTMENT,AL0580200
 AL,BARBOUR ,005,BRANCHVILLE PD ODENVILLE,AL0581000
 AL,BIBB ,007,MARGARET POLICE DEPARTMENT,AL0580800
 AL,BLOUNT ,009,MOODY POLICE DEPARTMENT,AL0580600
 AL,BULLOCK ,011,ODENVILLE POLICE DEPARTMENT,AL0580500
 AL,BUTLER ,013,PELL CITY POLICE DEPARTMENT,AL0580100
 AL,CALHOUN ,015,RAGLAND POLICE DEPARTMENT,AL0580300
 AL,CHAMBERS ,017,RIVERSIDE POLICE DEPARTMENT,AL0580700
 AL,CHEROKEE ,019,SPRINGVILLE POLICE DEPARTMENT,AL0580400
 AL,CHILTON ,021,ST. CLAIR COUNTY SHERIFF'S OFFICE,AL0580000
 AL,CHOCTAW ,023,STEELE POLICE DEPARTMENT,AL0580900
 AL,AUTAUGA ,001,CUBA POLICE DEPARTMENT,AL0600300
 AL,BALDWIN ,003,EPES PD,AL0600400
 AL,BARBOUR ,005,LIVINGSTON POLICE DEPARTMENT,AL0600200
 AL,BIBB ,007,SUMTER COUNTY SHERIFF'S OFFICE,AL0600000
 AL,BLOUNT ,009,UNIVERSITY OF WEST ALABAMA POLICE,AL0600500
 AL,BULLOCK ,011,YORK POLICE DEPARTMENT,AL0600100
 AL,AUTAUGA ,001,CHILDERSBURG POLICE DEPARTMENT,AL0610300
 AL,BALDWIN ,003,LINCOLN POLICE DEPARTMENT,AL0610400
 AL,BARBOUR ,005,MUNFORD POLICE DEPARTMENT,AL0611200
 AL,BIBB ,007,SYLACAUGA POLICE DEPARTMENT,AL0610100
 AL,BLOUNT ,009,TALLADEGA COLLEGE CAMPUS POLICE,AL0610600
 AL,BULLOCK ,011,TALLADEGA COUNTY SHERIFF'S OFFICE,AL0610000
 AL,BUTLER ,013,TALLADEGA POLICE DEPARTMENT,AL0610200
 AL,CALHOUN ,015,WALDO PD TALLADEGA,AL0610500
 AL,AUTAUGA ,001,ALEXANDER CITY POLICE DEPARTMENT,AL0620100
 AL,BALDWIN ,003,CAMP HILL POLICE DEPARTMENT,AL0620300
 AL,BARBOUR ,005,CARRIVILLE PD EAST TALLASSEE,AL0620400
 AL,BIBB ,007,DADEVILLE POLICE DEPARTMENT,AL0620200
 AL,BLOUNT ,009,DAVISTON PD,AL0620500
 AL,BULLOCK ,011,JACKSONS GAP POLICE DEPARTMENT,AL0620700
 AL,BUTLER ,013,NEW SITE POLICE DEPARTMENT,AL0620600
 AL,CALHOUN ,015,TALLAPOOSA COUNTY SHERIFF'S OFFICE,AL0620000
 AL,AUTAUGA ,001,COALING POLICE DEPARTMENT,AL0631400
 AL,BALDWIN ,003,LAKE VIEW POLICE DEPARTMENT,AL0631100
 AL,BARBOUR ,005,NORTHPORT POLICE DEPARTMENT,AL0630200
 AL,BIBB ,007,TAYLOR HARDIN POLICE DEPARTMENT TUSCALOOSA,AL0630500
 AL,BLOUNT ,009,TUSCALOOSA COUNTY SHERIFF'S OFFICE,AL0630000
 AL,BULLOCK ,011,TUSCALOOSA POLICE DEPARTMENT,AL0630100
 AL,BUTLER ,013,UNIVERSITY OF ALABAMA PD UNIVERSITY,AL0630300
 AL,CALHOUN ,015,VANCE POLICE DEPARTMENT,AL0630700
 AL,AUTAUGA ,001,BEVILL STATE COMMUNITY COLLEGE - SUMITON,AL0641100
 AL,BALDWIN ,003,CARBON HILL POLICE DEPARTMENT,AL0640200
 AL,BARBOUR ,005,CORDOVA POLICE DEPARTMENT,AL0640300
 AL,BIBB ,007,DORA POLICE DEPARTMENT,AL0640400
 AL,BLOUNT ,009,JASPER POLICE DEPARTMENT,AL0640100
 AL,BULLOCK ,011,NAUVOO PD,AL0640800
 AL,BUTLER ,013,OAKMAN POLICE DEPARTMENT,AL0640700
 AL,CALHOUN ,015,PARRISH POLICE DEPARTMENT,AL0640600
 AL,CHAMBERS ,017,SIPSEY POLICE DEPARTMENT,AL0640900
 AL,CHEROKEE ,019,SUMITON POLICE DEPARTMENT,AL0640500
 AL,CHILTON ,021,WALKER COUNTY SHERIFF'S OFFICE,AL0640000
 AL,AUTAUGA ,001,CHATOM POLICE DEPARTMENT,AL0650300
 AL,BALDWIN ,003,MCINTOSH POLICE DEPARTMENT,AL0650100
 AL,BARBOUR ,005,MILLRY POLICE DEPARTMENT,AL0650200
 AL,BIBB ,007,WASHINGTON COUNTY SHERIFF'S OFFICE,AL0650000
 AL,AUTAUGA ,001,CAMDEN POLICE DEPARTMENT,AL0660100
 AL,BALDWIN ,003,PINE HILL POLICE DEPARTMENT,AL0660200
 AL,BARBOUR ,005,WILCOX COUNTY SHERIFF'S OFFICE,AL0660000
 AL,AUTAUGA ,001,ADDISON POLICE DEPARTMENT,AL0670300
 AL,BALDWIN ,003,ARLEY POLICE DEPARTMENT,AL0670400
 AL,BARBOUR ,005,DOUBLE SPRINGS POLICE DEPARTMENT,AL0670100
 AL,BIBB ,007,HALEYVILLE POLICE DEPARTMENT,AL0670200
 AL,BLOUNT ,009,TOWN OF LYNN POLICE DEPARTMENT,AL0670500
 AL,BULLOCK ,011,WINSTON COUNTY SHERIFF'S OFFICE,AL0670000
 AK,ALEUTIANS EAST ,013,SAND POINT POLICE DEPT,AK0015200
 AK,ALEUTIANS EAST ,013,SAINT PAUL POLICE DEPT.,AK0015000
 AK,ALEUTIANS WEST ,016,UNALASKA DEPT OF PUBLIC SAFETY,AK0013300
 AK,ALEUTIANS EAST ,013,ALASKA STATE TROOPERS,AKASP0000
 AK,ALEUTIANS WEST ,016,ALCOHOL BEV CONTROL BRD,AK0200400
 AK,ANCHORAGE MUNICIPALITY ,020,ANCHORAGE INTERNATIONAL AIRPORT POLICE,AK0012700
 AK,BETHEL ,050,ANCHORAGE PD,AK0012400
 AK,BRISTOL BAY ,060,ANCHORAGE POLICE DEPARTMENT,AK0010100
 AK,DILLINGHAM ,070,UNIVERSITY OF ALASKA - ANCHORAGE POLICE,AK0014300
 AK,ALEUTIANS EAST ,013,BETHEL POLICE DEPT.,AK0011300
 AK,ALEUTIANS EAST ,013,BRISTOL BAY BOROUGH POLICE DEPT.,AK0014600
 AK,ALEUTIANS EAST ,013,DILLINGHAM POLICE DEPT.,AK0013000
 AK,ALEUTIANS WEST ,016,TOGIAK POLICE DEPT.,AK0015400
 AK,ALEUTIANS EAST ,013,FAIRBANKS INTERNATIONAL AIRPORT POLICE,AK0012600
 AK,ALEUTIANS WEST ,016,FAIRBANKS POLICE DEPT.,AK0010200
 AK,ANCHORAGE MUNICIPALITY ,020,NORTH POLE POLICE DEPT.,AK0013200
 AK,BETHEL ,050,UNIVERSITY OF ALASKA - FAIRBANKS POLICE,AK0014200
 AK,ALEUTIANS EAST ,013,HAINES POLICE DEPT,AK0012100
 AK,ALEUTIANS EAST ,013,HOONAH DEPT OF PUBLIC SAFETY,AK0013100
 AK,ALEUTIANS EAST ,013,JUNEAU POLICE DEPT.,AK0010300
 AK,ALEUTIANS EAST ,013,HOMER POLICE DEPT.,AK0012200
 AK,ALEUTIANS WEST ,016,KENAI POLICE DEPT.,AK0012300
 AK,ANCHORAGE MUNICIPALITY ,020,SELDOVIA POLICE DEPT.,AK0011900
 AK,BETHEL ,050,SEWARD POLICE DEPT,AK0010800
 AK,BRISTOL BAY ,060,SOLDOTNA POLICE DEPT.,AK0012000
 AK,ALEUTIANS EAST ,013,KETCHIKAN POLICE DEPT.,AK0010400
 AK,ALEUTIANS EAST ,013,KODIAK POLICE DEPT.,AK0010500
 AK,ALEUTIANS EAST ,013,HOUSTON POLICE DEPARTMENT,AK0016600
 AK,ALEUTIANS WEST ,016,PALMER POLICE DEPT.,AK0011700
 AK,ANCHORAGE MUNICIPALITY ,020,WASILLA POLICE DEPT.,AK0015600
 AK,ALEUTIANS EAST ,013,NOME POLICE DEPT.,AK0010600
 AK,ALEUTIANS EAST ,013,NORTH SLOPE BOROUGH POLICE DEPT.,AK0011800
 AK,ALEUTIANS EAST ,013,KOTZEBUE POLICE DEPT.,AK0011600
 AK,ALEUTIANS EAST ,013,CRAIG POLICE DEPT,AK0014500
 AK,ALEUTIANS WEST ,016,KAKE POLICE DEPT.,AK0014700
 AK,ANCHORAGE MUNICIPALITY ,020,KLAWOCK POLICE DEPT.,AK0013500
 AK,BETHEL ,050,METLAKATLA TRIBAL POLICE DEPT.,AK0012500
 AK,BRISTOL BAY ,060,PETERSBURG POLICE DEPT.,AK0010700
 AK,ALEUTIANS EAST ,013,SITKA POLICE DEPT,AK0010900
 AK,ALEUTIANS EAST ,013,SKAGWAY POLICE DEPT,AK0011000
 AK,ALEUTIANS EAST ,013,CORDOVA DEPT. OF PUBLIC SAFETY,AK0011400
 AK,ALEUTIANS WEST ,016,VALDEZ POLICE DEPT.,AK0011200
 AK,ANCHORAGE MUNICIPALITY ,020,WHITTIER POLICE DEPT.,AK0012800
 AK,ALEUTIANS EAST ,013,EMMONAK CITY POLICE DEPT,AK0016400
 AK,ALEUTIANS EAST ,013,WRANGELL POLICE DEPT.,AK0011100
 AK,ALEUTIANS EAST ,013,ANVIK POLICE DEPARTMENT,AK0016300
 AK,ALEUTIANS WEST ,016,DPS NENANA,AK0014900
 MT,BEAVERHEAD ,001,BEAVERHEAD COUNTY SHERIFF'S OFFICE,MT0010000
 MT,BIG HORN ,003,DILLON POLICE DEPARTMENT,MT0010100
 MT,BEAVERHEAD ,001,BIG HORN COUNTY SHERIFF'S OFFICE,MT0020000
 MT,BIG HORN ,003,HARDIN PD,MT0020100
 MT,BEAVERHEAD ,001,DI BU IND AFF LAW ENF SVCS CRW AGY CROW AGENCY,MTDI05000
 MT,BEAVERHEAD ,001,BLAINE COUNTY SHERIFF'S OFFICE,MT0030000
 MT,BIG HORN ,003,CHINOOK POLICE DEPARTMENT,MT0030100
 MT,BIG HORN ,003,HARLEM MUNICIPAL PD,MT0030200
 MT,BEAVERHEAD ,001,FORT BELKNAP TRIBAL POLICE,MTDI05400
 MT,BEAVERHEAD ,001,BROADWATER COUNTY SHERIFF'S OFFICE,MT0040000
 MT,BEAVERHEAD ,001,BRIDGER POLICE DEPARTMENT,MT0050200
 MT,BIG HORN ,003,CARBON COUNTY SHERIFF'S OFFICE,MT0050000
 MT,BIG HORN ,003,JOLIET POLICE DEPARTMENT,MT0050400
 MT,BLAINE ,005,RED LODGE POLICE DEPARTMENT,MT0050100
 MT,BEAVERHEAD ,001,CARTER COUNTY SHERIFF'S OFFICE,MT0060000
 MT,BIG HORN ,003,EKALAKA POLICE DEPARTMENT EKALAKA,MT0060100
 MT,BEAVERHEAD ,001,BELT PD,MT0070200
 MT,BIG HORN ,003,CASCADE COUNTY SHERIFF'S OFFICE,MT0070000
 MT,BIG HORN ,003,GREAT FALLS POLICE DEPARTMENT,MT0070100
 MT,BEAVERHEAD ,001,CHOUTEAU COUNTY SHERIFF'S OFFICE,MT0080000
 MT,BIG HORN ,003,FORT BENTON POLICE DEPARTMENT,MT0080100
 MT,BEAVERHEAD ,001,CUSTER COUNTY SHERIFF'S OFFICE,MT0090000
 MT,BIG HORN ,003,MILES CITY POLICE DEPARTMENT,MT0090100
 MT,BEAVERHEAD ,001,DANIELS COUNTY SHERIFF'S OFFICE,MT0100000
 MT,BIG HORN ,003,SCOBEY PD,MT0100100
 MT,BEAVERHEAD ,001,DAWSON COUNTY SHERIFF'S OFFICE,MT0110000
 MT,BIG HORN ,003,GLENDIVE POLICE DEPARTMENT,MT0110100
 MT,BEAVERHEAD ,001,ANACONDA POLICE DEPT,MT0120100
 MT,BIG HORN ,003,DEER LODGE CO SO ANACONDA,MT0120000
 MT,BEAVERHEAD ,001,BAKER POLICE DEPARTMENT,MT0130100
 MT,BIG HORN ,003,FALLON COUNTY SHERIFF'S OFFICE,MT0130000
 MT,BEAVERHEAD ,001,FERGUS COUNTY SHERIFF'S OFFICE,MT0140000
 MT,BIG HORN ,003,LEWISTOWN POLICE DEPARTMENT,MT0140100
 MT,BEAVERHEAD ,001,COLUMBIA FALLS POLICE DEPARTMENT,MT0150100
 MT,BIG HORN ,003,FLATHEAD COUNTY SHERIFF'S OFFICE,MT0150000
 MT,BIG HORN ,003,KALISPELL POLICE DEPARTMENT,MT0150300
 MT,BLAINE ,005,WHITEFISH POLICE DEPARTMENT,MT0150200
 MT,BEAVERHEAD ,001,BELGRADE POLICE DEPARTMENT,MT0160200
 MT,BIG HORN ,003,BOZEMAN POLICE DEPARTMENT,MT0160100
 MT,BIG HORN ,003,GALLATIN COUNTY SHERIFF'S OFFICE,MT0160000
 MT,BLAINE ,005,MANHATTAN POLICE DEPARTMENT,MT0160500
 MT,BLAINE ,005,THREE FORKS MARSHALS OFFICE,MT0160300
 MT,BROADWATER ,007,WEST YELLOWSTONE POLICE DEPARTMENT,MT0160400
 MT,BEAVERHEAD ,001,GARFIELD COUNTY SHERIFF'S OFFICE,MT0170000
 MT,BEAVERHEAD ,001,BLACKFEET LES,MTDI05300
 MT,BEAVERHEAD ,001,CUT BANK POLICE DEPARTMENT,MT0180200
 MT,BIG HORN ,003,GLACIER COUNTY SHERIFF'S OFFICE,MT0180000
 MT,BEAVERHEAD ,001,GOLDEN VALLEY COUNTY SHERIFF'S OFFICE,MT0190000
 MT,BEAVERHEAD ,001,GRANITE COUNTY SHERIFF'S OFFICE,MT0200000
 MT,BEAVERHEAD ,001,HAVRE POLICE DEPARTMENT,MT0210100
 MT,BIG HORN ,003,HILL COUNTY SHERIFF'S OFFICE,MT0210000
 MT,BEAVERHEAD ,001,ROCKY BOY (CHIPPEWA CREE) TRIBAL POLICE DEPARTMENT,MT0210200
 MT,BIG HORN ,003,ROCKY BOY TRIBAL PD,MTDI06200
 MT,BEAVERHEAD ,001,BOULDER POLICE DEPARTMENT,MT0220100
 MT,BIG HORN ,003,JEFFERSON COUNTY SHERIFF'S OFFICE,MT0220000
 MT,BIG HORN ,003,WHITEHALL PD,MT0220200
 MT,BEAVERHEAD ,001,JUDITH BASIN COUNTY SHERIFF'S OFFICE,MT0230000
 MT,BEAVERHEAD ,001,FLATHEAD TRIBAL POLICE,MTDI00000
 MT,BEAVERHEAD ,001,LAKE COUNTY SHERIFF'S OFFICE,MT0240000
 MT,BIG HORN ,003,POLSON POLICE DEPARTMENT,MT0240100
 MT,BIG HORN ,003,RONAN POLICE DEPARTMENT,MT0240200
 MT,BLAINE ,005,ST. IGNATIUS POLICE DEPARTMENT,MT0240300
 MT,BEAVERHEAD ,001,EAST HELENA POLICE DEPARTMENT,MT0250200
 MT,BIG HORN ,003,HELENA POLICE DEPARTMENT,MT0250100
 MT,BIG HORN ,003,LEWIS & CLARK COUNTY SHERIFF'S OFFICE,MT0250000
 MT,BLAINE ,005,MT DOJ GAMBLING CONT DIV INV BUREAU HELENA,MT0250500
 MT,BEAVERHEAD ,001,MONTANA HIGHWAY PATROL,MTMHP0000
 MT,BEAVERHEAD ,001,LIBERTY COUNTY SHERIFF'S OFFICE,MT0260000
 MT,BEAVERHEAD ,001,EUREKA POLICE DEPARTMENT,MT0270200
 MT,BIG HORN ,003,LIBBY POLICE DEPARTMENT,MT0270100
 MT,BIG HORN ,003,LINCOLN COUNTY SHERIFF'S OFFICE,MT0270000
 MT,BLAINE ,005,TROY POLICE DEPARTMENT,MT0270300
 MT,BEAVERHEAD ,001,ENNIS POLICE DEPARTMENT,MT0290100
 MT,BIG HORN ,003,MADISON COUNTY SHERIFF'S OFFICE,MT0290000
 MT,BEAVERHEAD ,001,MCCONE COUNTY SHERIFF'S OFFICE,MT0280000
 MT,BEAVERHEAD ,001,MEAGHER COUNTY SHERIFF'S OFFICE,MT0300000
 MT,BEAVERHEAD ,001,MINERAL COUNTY SHERIFF'S OFFICE,MT0310000
 MT,BEAVERHEAD ,001,MISSOULA COUNTY SHERIFF'S OFFICE,MT0320000
 MT,BIG HORN ,003,MISSOULA POLICE DEPARTMENT,MT0320100
 MT,BIG HORN ,003,UNIVERSITY OF MONTANA - MISSOULA POLICE,MT0320300
 MT,BEAVERHEAD ,001,MUSSELSHELL COUNTY SHERIFF'S OFFICE,MT0330000
 MT,BIG HORN ,003,ROUNDUP PD,MT0330100
 MT,BEAVERHEAD ,001,LIVINGSTON POLICE DEPARTMENT,MT0340100
 MT,BIG HORN ,003,PARK COUNTY SHERIFF'S OFFICE,MT0340000
 MT,BEAVERHEAD ,001,PETROLEUM COUNTY SHERIFF'S OFFICE,MT0350000
 MT,BEAVERHEAD ,001,MALTA PD,MT0360100
 MT,BIG HORN ,003,PHILLIPS COUNTY SHERIFF'S OFFICE,MT0360000
 MT,BEAVERHEAD ,001,CONRAD POLICE DEPARTMENT,MT0370100
 MT,BIG HORN ,003,PONDERA COUNTY SHERIFF'S OFFICE,MT0370000
 MT,BIG HORN ,003,VALIER PD,MT0370200
 MT,BEAVERHEAD ,001,POWDER RIVER COUNTY SHERIFF'S OFFICE,MT0380000
 MT,BEAVERHEAD ,001,DEER LODGE PD,MT0390100
 MT,BIG HORN ,003,POWELL COUNTY SHERIFF'S OFFICE,MT0390000
 MT,BEAVERHEAD ,001,PRAIRIE COUNTY SHERIFF'S OFFICE,MT0400000
 MT,BEAVERHEAD ,001,HAMILTON POLICE DEPARTMENT,MT0410100
 MT,BIG HORN ,003,PINESDALE POLICE DEPT,MT0410400
 MT,BIG HORN ,003,RAVALLI COUNTY SHERIFF'S OFFICE,MT0410000
 MT,BLAINE ,005,STEVENSVILLE POLICE DEPARTMENT,MT0410200
 MT,BEAVERHEAD ,001,RICHLAND COUNTY SHERIFF'S OFFICE,MT0420000
 MT,BIG HORN ,003,SIDNEY POLICE DEPARTMENT,MT0420100
 MT,BEAVERHEAD ,001,BROCKTON POLICE DEPARTMENT,MT0430500
 MT,BIG HORN ,003,CULBERTSON PD,MT0430300
 MT,BIG HORN ,003,POPLAR POLICE DEPARTMENT,MT0430100
 MT,BLAINE ,005,ROOSEVELT COUNTY SHERIFF'S OFFICE,MT0430000
 MT,BLAINE ,005,WOLF POINT POLICE DEPARTMENT,MT0430200
 MT,BEAVERHEAD ,001,FORT PECK TRIBAL POLICE,MTDI05500
 MT,BEAVERHEAD ,001,BUREAU OF INDIAN AFFAIRS,MTDI05100
 MT,BEAVERHEAD ,001,COLSTRIP POLICE DEPARTMENT,MT0440300
 MT,BIG HORN ,003,ROSEBUD COUNTY SHERIFF'S OFFICE,MT0440000
 MT,BEAVERHEAD ,001,HOT SPRINGS POLICE DEPARTMENT,MT0450200
 MT,BIG HORN ,003,PLAINS POLICE DEPARTMENT,MT0450400
 MT,BIG HORN ,003,SANDERS COUNTY SHERIFF'S OFFICE,MT0450000
 MT,BLAINE ,005,THOMPSON FALLS POLICE DEPARTMENT,MT0450300
 MT,BEAVERHEAD ,001,PLENTYWOOD PD,MT0460100
 MT,BIG HORN ,003,SHERIDAN COUNTY SHERIFF'S OFFICE,MT0460000
 MT,BEAVERHEAD ,001,BUTTE - SILVER BOW COUNTY SHERIFF'S OFFICE,MT0470000
 MT,BIG HORN ,003,BUTTE-SILVER BOW LAW ENFORCEMENT AGENCY BUTTE,MT0470100
 MT,BEAVERHEAD ,001,COLUMBUS POLICE DEPARTMENT,MT0480100
 MT,BIG HORN ,003,STILLWATER COUNTY SHERIFF'S OFFICE,MT0480000
 MT,BEAVERHEAD ,001,SWEET GRASS COUNTY SHERIFF'S OFFICE,MT0490000
 MT,BEAVERHEAD ,001,CHOTEAU PD,MT0500100
 MT,BIG HORN ,003,TETON COUNTY SHERIFF'S OFFICE,MT0500000
 MT,BEAVERHEAD ,001,SHELBY PD,MT0510100
 MT,BIG HORN ,003,TOOLE COUNTY SHERIFF'S OFFICE,MT0510000
 MT,BEAVERHEAD ,001,TREASURE COUNTY SHERIFF'S OFFICE,MT0520000
 MT,BEAVERHEAD ,001,FORT PECK PD,MT0530200
 MT,BIG HORN ,003,GLASGOW POLICE DEPARTMENT,MT0530100
 MT,BIG HORN ,003,VALLEY COUNTY SHERIFF'S OFFICE,MT0530000
 MT,BEAVERHEAD ,001,WHEATLAND COUNTY SHERIFF'S OFFICE,MT0540000
 MT,BEAVERHEAD ,001,WIBAUX,MT0550100
 MT,BIG HORN ,003,WIBAUX COUNTY SHERIFF'S OFFICE,MT0550000
 MT,BEAVERHEAD ,001,BILLINGS POLICE DEPARTMENT,MT0560100
 MT,BIG HORN ,003,LAUREL POLICE DEPARTMENT,MT0560200
 MT,BIG HORN ,003,YELLOWSTONE COUNTY SHERIFF'S OFFICE,MT0560000
 MT,BEAVERHEAD ,001,MONTANA STATE UNIVERSITY - BOZEMAN POLICE,MT0160600
 AZ,APACHE ,001,APACHE COUNTY SHERIFF'S OFFICE,AZ0010000
 AZ,APACHE ,001,EAGAR POLICE DEPARTMENT,AZ0010100
 AZ,COCHISE ,003,SPRINGERVILLE POLICE DEPARTMENT,AZ0010500
 AZ,COCONINO ,005,ST. JOHNS POLICE DEPARTMENT,AZ0010300
 AZ,APACHE ,001,NAVAJO NATION TRIBAL DEPARTMENT OF LAW ENFORCEMENT,AZ0018900
 AZ,APACHE ,001,BENSON POLICE DEPARTMENT,AZ0020100
 AZ,APACHE ,001,BISBEE POLICE DEPARTMENT,AZ0020300
 AZ,COCHISE ,003,COCHISE COUNTY SHERIFF'S OFFICE,AZ0020000
 AZ,COCONINO ,005,DOUGLAS POLICE DEPARTMENT,AZ0020500
 AZ,COCONINO ,005,HUACHUCA CITY POLICE DEPARTMENT,AZ0020700
 AZ,GILA ,007,SIERRA VISTA POLICE DEPARTMENT,AZ0020900
 AZ,GILA ,007,TOMBSTONE MARSHAL'S OFFICE,AZ0021100
 AZ,GRAHAM ,009,WILLCOX DEPARTMENT OF PUBLIC SAFETY,AZ0021300
 AZ,APACHE ,001,COCONINO COUNTY SHERIFF'S OFFICE,AZ0030000
 AZ,APACHE ,001,FLAGSTAFF POLICE DEPARTMENT,AZ0030100
 AZ,COCHISE ,003,FREDONIA MARSHAL'S OFFICE,AZ0030300
 AZ,COCONINO ,005,NORTHERN ARIZONA UNIVERSITY POLICE DEPARTMENT,AZ0039700
 AZ,COCONINO ,005,PAGE POLICE DEPARTMENT,AZ0030800
 AZ,GILA ,007,SEDONA PD SEDONA,AZ0031000
 AZ,GILA ,007,WILLIAMS POLICE DEPARTMENT,AZ0030700
 AZ,APACHE ,001,SOUTHERN PAUITE FIELD STATION,AZ0080700
 AZ,APACHE ,001,GILA COUNTY SHERIFF'S OFFICE,AZ0040000
 AZ,APACHE ,001,GLOBE POLICE DEPARTMENT,AZ0040100
 AZ,COCHISE ,003,HAYDEN POLICE DEPARTMENT,AZ0040300
 AZ,COCONINO ,005,MIAMI POLICE DEPARTMENT,AZ0040500
 AZ,COCONINO ,005,PAYSON POLICE DEPARTMENT,AZ0040600
